a,b,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
12, 0, 0.09406, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 0.22558, 0.77251, 0.19859, -0.80226, -0.11540, 0.82555, -0.19124,
12, 1, 0.06791, -0.00317, 0.58901, -0.00279, -1.73836, 0.00160, 0.98811, 0.00265, 0.18710, 0.63298, 0.16424, -0.66253, -0.09360, 0.69423, -0.15509,
12, 2, 0.02955, -0.00972, 0.56712, -0.00851, -1.71591, 0.00479, 0.96391, 0.00791, 0.10824, 0.34281, 0.09374, -0.37221, -0.04944, 0.42104, -0.08122,
12, 3, 0.01080, -0.01937, 0.53917, -0.01669, -1.68548, 0.00874, 0.92562, 0.01421, -0.00021, -0.06900, -0.00429, 0.03973, 0.00895, 0.03180, 0.01952,
12, 4, 0.01177, -0.02362, 0.53931, -0.01944, -1.68078, 0.00897, 0.90403, 0.01341, -0.02707, -0.17566, -0.03081, 0.14778, 0.01929, -0.07385, 0.04304,
12, 5, 0.00813, -0.02469, 0.55955, -0.01762, -1.69427, 0.00705, 0.89403, 0.00809, 0.00066, -0.06507, -0.00823, 0.03997, -0.00061, 0.02204, 0.01529,
12, 6, 0.00640, -0.03082, 0.58014, -0.01187, -1.70536, 0.00385, 0.87513, 0.00505, 0.01493, 0.00079, 0.00485, -0.02256, -0.00927, 0.07385, 0.00004,
12, 7, 0.00441, -0.04160, 0.59879, -0.00421, -1.71143, -0.00000, 0.84440, 0.00409, 0.00915, -0.01164, 0.00244, -0.00607, -0.00343, 0.04984, 0.00333,
12, 8, 0.00246, -0.05191, 0.62385, 0.00116, -1.71996, -0.00272, 0.80581, 0.00033, 0.00505, -0.01587, 0.00145, 0.00376, 0.00030, 0.02992, 0.00424,
12, 9, 0.00073, -0.06163, 0.65905, 0.00244, -1.73363, -0.00340, 0.75321, -0.00830, 0.00245, -0.00814, 0.00023, 0.00401, -0.00008, 0.01534, 0.00228,
53, 0, 0.20144, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, -0.98868, 0.76394, -0.87191, -0.81295, 0.55289, 0.81985, 0.89973,
53, 1, 0.18449, 0.00427, 0.59699, 0.00238, -1.74650, -0.00149, 0.99667, -0.00372, -0.94389, 0.72908, -0.83203, -0.77744, 0.52685, 0.78735, 0.85793,
53, 2, 0.15467, 0.01223, 0.59169, 0.00697, -1.74117, -0.00436, 0.99104, -0.01062, -0.85927, 0.66267, -0.75678, -0.70999, 0.47787, 0.72539, 0.77898,
53, 3, 0.11250, 0.02482, 0.58310, 0.01463, -1.73264, -0.00912, 0.98185, -0.02151, -0.72225, 0.55381, -0.63516, -0.60002, 0.39908, 0.62370, 0.65123,
53, 4, 0.06132, 0.04395, 0.56972, 0.02708, -1.71942, -0.01678, 0.96716, -0.03797, -0.50774, 0.38017, -0.44514, -0.42622, 0.27677, 0.46124, 0.45149,
53, 5, 0.01653, 0.07364, 0.54919, 0.04759, -1.69827, -0.02919, 0.94216, -0.06307, -0.16698, 0.09483, -0.14347, -0.14486, 0.08465, 0.19339, 0.13492,
53, 6, 0.01250, 0.09895, 0.53837, 0.06310, -1.68154, -0.03769, 0.91416, -0.08135, 0.09996, -0.14184, 0.09454, 0.08601, -0.06171, -0.03248, -0.11146,
53, 7, 0.01067, 0.10366, 0.55026, 0.05869, -1.68404, -0.03379, 0.90026, -0.07883, 0.08506, -0.13145, 0.08444, 0.07907, -0.04770, -0.02996, -0.09570,
53, 8, 0.00723, 0.10278, 0.57390, 0.04659, -1.69328, -0.02657, 0.88754, -0.06918, -0.02109, -0.03239, -0.00703, -0.01296, 0.01640, 0.05258, 0.00484,
53, 9, 0.00546, 0.11064, 0.59635, 0.03876, -1.69607, -0.02407, 0.86406, -0.06585, -0.03484, -0.01135, -0.02125, -0.02890, 0.02226, 0.06030, 0.01952,
53, 10, 0.00331, 0.12361, 0.62256, 0.03132, -1.69513, -0.02215, 0.83220, -0.06502, -0.01241, -0.02321, -0.00574, -0.01093, 0.00536, 0.03414, 0.00101,
53, 11, 0.00137, 0.13869, 0.66079, 0.02126, -1.69273, -0.01685, 0.79234, -0.06250, -0.00531, -0.01809, -0.00184, -0.00611, 0.00097, 0.01829, -0.00197,
3, 0, 0.23498, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 1.12889, 0.76084, 0.99515, -0.80728, -0.61861, 0.81637, -1.01076,
3, 1, 0.21852, -0.00408, 0.59748, -0.00220, -1.74702, 0.00135, 0.99720, 0.00349, 1.08714, 0.73258, 0.95789, -0.77840, -0.59443, 0.79004, -0.97177,
3, 2, 0.18965, -0.01156, 0.59319, -0.00638, -1.74274, 0.00388, 0.99265, 0.00988, 1.00947, 0.67958, 0.88866, -0.72440, -0.54963, 0.74063, -0.89928,
3, 3, 0.14913, -0.02302, 0.58645, -0.01305, -1.73616, 0.00791, 0.98549, 0.01962, 0.88832, 0.59594, 0.78084, -0.63965, -0.48016, 0.66257, -0.78628,
3, 4, 0.09898, -0.03959, 0.57646, -0.02323, -1.72658, 0.01399, 0.97474, 0.03358, 0.70892, 0.47000, 0.62144, -0.51313, -0.37807, 0.54488, -0.61912,
3, 5, 0.04533, -0.06375, 0.56160, -0.03909, -1.71234, 0.02332, 0.95810, 0.05366, 0.44007, 0.27644, 0.38283, -0.32129, -0.22659, 0.36366, -0.36903,
3, 6, 0.01252, -0.09838, 0.54183, -0.06284, -1.69154, 0.03662, 0.93100, 0.08066, 0.05413, -0.01437, 0.03942, -0.03854, -0.01293, 0.08998, -0.01142,
3, 7, 0.01447, -0.11920, 0.53870, -0.07217, -1.68270, 0.03990, 0.90913, 0.09043, -0.12252, -0.15620, -0.12122, 0.09887, 0.07786, -0.04766, 0.14961,
3, 8, 0.01062, -0.12307, 0.55318, -0.06407, -1.68866, 0.03296, 0.89779, 0.08197, -0.05884, -0.10763, -0.06973, 0.05576, 0.03294, -0.00981, 0.08699,
3, 9, 0.00795, -0.12613, 0.57506, -0.05137, -1.69755, 0.02568, 0.88443, 0.06944, 0.04364, -0.02063, 0.01885, -0.02453, -0.02963, 0.06168, -0.01188,
3, 10, 0.00604, -0.13903, 0.59498, -0.04325, -1.70014, 0.02387, 0.86135, 0.06331, 0.04525, -0.01057, 0.02410, -0.03056, -0.02726, 0.06018, -0.01704,
3, 11, 0.00385, -0.15657, 0.61838, -0.03535, -1.69982, 0.02265, 0.83183, 0.05817, 0.01932, -0.02330, 0.00734, -0.01287, -0.00720, 0.03484, 0.00267,
3, 12, 0.00189, -0.17663, 0.65145, -0.02518, -1.69816, 0.01810, 0.79665, 0.05017, 0.01018, -0.01982, 0.00298, -0.00809, -0.00167, 0.02024, 0.00501,
3, 13, 0.00032, -0.20345, 0.70323, -0.01282, -1.68875, 0.01070, 0.75043, 0.03780, 0.00310, -0.00844, 0.00019, -0.00509, -0.00050, 0.00487, 0.00229,
24, 0, 0.14475, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 0.60799, 0.76863, 0.53860, -0.81212, -0.41429, 0.82372, -0.65037,
24, 1, 0.12335, -0.00431, 0.59435, -0.00382, -1.74377, 0.00294, 0.99385, 0.00461, 0.54979, 0.69903, 0.48812, -0.74126, -0.37925, 0.75867, -0.59613,
24, 2, 0.08756, -0.01255, 0.58384, -0.01112, -1.73304, 0.00864, 0.98255, 0.01354, 0.43720, 0.56293, 0.39056, -0.60332, -0.31138, 0.63132, -0.49119,
24, 3, 0.04478, -0.02569, 0.56675, -0.02283, -1.71558, 0.01806, 0.96357, 0.02832, 0.25280, 0.33605, 0.23116, -0.37503, -0.19980, 0.41856, -0.31923,
24, 4, 0.01806, -0.04216, 0.54436, -0.03801, -1.69175, 0.03160, 0.93510, 0.04998, 0.00143, 0.01604, 0.01552, -0.05636, -0.04442, 0.11713, -0.08405,
24, 5, 0.01892, -0.04736, 0.53546, -0.04457, -1.67927, 0.04099, 0.91248, 0.06674, -0.13671, -0.17099, -0.09859, 0.12860, 0.05028, -0.06164, 0.04799,
24, 6, 0.01669, -0.03919, 0.54400, -0.04081, -1.68287, 0.04283, 0.90234, 0.07412, -0.11974, -0.15724, -0.07752, 0.11602, 0.05347, -0.05292, 0.03730,
24, 7, 0.01260, -0.02388, 0.56266, -0.03272, -1.69454, 0.03995, 0.89702, 0.07821, -0.02977, -0.04234, 0.00424, 0.00433, 0.00832, 0.04954, -0.04041,
24, 8, 0.01125, -0.01301, 0.57924, -0.02560, -1.70196, 0.03533, 0.88554, 0.08863, 0.01547, 0.02028, 0.04266, -0.05528, -0.01691, 0.10097, -0.07662,
24, 9, 0.00885, -0.00720, 0.59180, -0.02066, -1.70306, 0.03036, 0.86628, 0.10608, 0.00250, 0.00608, 0.02766, -0.03820, -0.01080, 0.07859, -0.05871,
24, 10, 0.00646, -0.00184, 0.60618, -0.01406, -1.70289, 0.02320, 0.84336, 0.12765, -0.01696, -0.02001, 0.00617, -0.00851, -0.00119, 0.04359, -0.03395,
24, 11, 0.00433, 0.00582, 0.62616, -0.00372, -1.70432, 0.01321, 0.81871, 0.15247, -0.01717, -0.02070, 0.00213, -0.00305, -0.00062, 0.03081, -0.02549,
24, 12, 0.00230, 0.01648, 0.65182, 0.00878, -1.70581, 0.00115, 0.78934, 0.18307, -0.01302, -0.01473, 0.00296, -0.00281, 0.00073, 0.02175, -0.01876,
24, 13, 0.00055, 0.03756, 0.68733, 0.01785, -1.70654, -0.01155, 0.75004, 0.22266, -0.00762, -0.00756, 0.00165, -0.00100, 0.00110, 0.00895, -0.00905,
46, 0, 0.12981, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 0.51672, 0.77246, 0.45740, -0.83909, -0.34128, 0.83101, -0.53859,
46, 1, 0.10629, -0.00451, 0.59306, -0.00399, -1.74221, 0.00299, 0.99243, 0.00470, 0.45611, 0.68443, 0.40462, -0.75011, -0.30518, 0.74895, -0.48231,
46, 2, 0.06794, -0.01324, 0.57994, -0.01172, -1.72824, 0.00884, 0.97815, 0.01394, 0.33722, 0.50965, 0.30124, -0.57412, -0.23435, 0.58586, -0.37193,
46, 3, 0.02710, -0.02726, 0.55861, -0.02425, -1.70490, 0.01871, 0.95353, 0.02953, 0.14005, 0.21332, 0.13031, -0.27751, -0.11634, 0.30875, -0.18880,
46, 4, 0.01513, -0.04018, 0.53900, -0.03652, -1.67901, 0.03026, 0.92245, 0.04849, -0.06938, -0.11569, -0.04879, 0.04986, 0.01373, -0.00117, 0.00693,
46, 5, 0.01650, -0.03916, 0.54194, -0.03768, -1.67184, 0.03480, 0.90576, 0.05808, -0.11832, -0.20130, -0.08631, 0.13618, 0.05297, -0.08607, 0.05578,
46, 6, 0.01189, -0.02827, 0.56187, -0.03167, -1.67820, 0.03356, 0.89944, 0.06129, -0.05583, -0.10704, -0.02798, 0.04594, 0.02490, -0.00475, 0.00265,
46, 7, 0.00969, -0.01602, 0.58589, -0.02660, -1.68393, 0.03106, 0.89006, 0.06650, 0.00416, -0.00893, 0.02441, -0.04711, -0.00740, 0.07793, -0.04777,
46, 8, 0.00763, -0.00841, 0.60591, -0.02433, -1.68150, 0.02868, 0.87156, 0.07823, 0.00610, -0.00149, 0.02318, -0.04946, -0.00963, 0.07398, -0.04449,
46, 9, 0.00528, -0.00303, 0.62763, -0.02020, -1.67508, 0.02396, 0.84774, 0.09506, -0.00937, -0.02456, 0.00575, -0.02030, -0.00220, 0.03944, -0.02439,
46, 10, 0.00318, 0.00386, 0.65702, -0.01234, -1.66796, 0.01643, 0.82164, 0.11536, -0.01040, -0.02440, 0.00152, -0.01223, -0.00090, 0.02392, -0.01607,
46, 11, 0.00130, 0.01320, 0.69646, -0.00181, -1.65668, 0.00612, 0.79066, 0.14165, -0.00692, -0.01577, 0.00178, -0.00944, 0.00057, 0.01214, -0.00954,
46, 12, 0.00013, 0.03071, 0.75634, 0.00797, -1.62728, -0.00741, 0.75711, 0.17816, -0.00083, -0.00228, 0.00026, -0.00443, 0.00010, -0.00178, -0.00103,
21, 0, 0.50501, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, -1.88096, 0.73355, -1.65834, -0.76458, 1.03767, 0.78678, 1.69319,
21, 1, 0.49541, 0.00217, 0.59919, 0.00052, -1.74879, -0.00031, 0.99902, -0.00180, -1.86352, 0.72733, -1.64267, -0.75824, 1.02744, 0.78104, 1.67694,
21, 2, 0.47855, 0.00600, 0.59815, 0.00148, -1.74781, -0.00088, 0.99793, -0.00499, -1.83240, 0.71621, -1.61473, -0.74690, 1.00921, 0.77078, 1.64793,
21, 3, 0.45437, 0.01156, 0.59660, 0.00296, -1.74640, -0.00176, 0.99631, -0.00960, -1.78656, 0.69969, -1.57362, -0.73004, 0.98246, 0.75553, 1.60521,
21, 4, 0.42269, 0.01895, 0.59447, 0.00511, -1.74453, -0.00304, 0.99410, -0.01575, -1.72429, 0.67699, -1.51788, -0.70685, 0.94625, 0.73456, 1.54718,
21, 5, 0.38335, 0.02837, 0.59165, 0.00811, -1.74214, -0.00481, 0.99119, -0.02357, -1.64299, 0.64693, -1.44526, -0.67614, 0.89921, 0.70674, 1.47143,
21, 6, 0.33620, 0.04008, 0.58800, 0.01222, -1.73918, -0.00724, 0.98743, -0.03329, -1.53886, 0.60774, -1.35246, -0.63620, 0.83928, 0.67044, 1.37443,
21, 7, 0.28126, 0.05449, 0.58330, 0.01783, -1.73554, -0.01055, 0.98257, -0.04524, -1.40627, 0.55681, -1.23455, -0.58451, 0.76340, 0.62318, 1.25094,
21, 8, 0.21897, 0.07226, 0.57722, 0.02553, -1.73102, -0.01508, 0.97627, -0.05994, -1.23659, 0.49004, -1.08398, -0.51727, 0.66687, 0.56110, 1.09295,
21, 9, 0.15084, 0.09444, 0.56926, 0.03628, -1.72528, -0.02137, 0.96790, -0.07825, -1.01569, 0.40054, -0.88828, -0.42833, 0.54193, 0.47772, 0.88736,
21, 10, 0.08121, 0.12305, 0.55855, 0.05182, -1.71764, -0.03041, 0.95625, -0.10173, -0.71782, 0.27535, -0.62464, -0.30644, 0.37450, 0.36078, 0.61035,
21, 11, 0.02448, 0.16223, 0.54378, 0.07565, -1.70650, -0.04399, 0.93836, -0.13310, -0.29421, 0.08740, -0.24926, -0.12913, 0.13835, 0.18450, 0.21712,
21, 12, 0.01524, 0.20173, 0.53286, 0.09780, -1.69651, -0.05486, 0.91513, -0.15920, 0.10006, -0.10270, 0.10358, 0.04479, -0.07520, 0.00347, -0.14629,
21, 13, 0.01673, 0.21767, 0.53628, 0.09698, -1.69865, -0.05114, 0.89971, -0.15991, 0.16351, -0.13852, 0.16557, 0.07952, -0.09987, -0.03556, -0.20092,
