a,b,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
0, 6, 0.01639, -0.13146, 0.73150, -0.05613, -1.60075, -0.05343, 0.82566, -0.09531, 0.03205, -0.26096, -0.17832, -0.13588, -0.10072, 0.13787, 0.15218,
0, 7, 0.00685, -0.15310, 0.79085, -0.03472, -1.56121, -0.04507, 0.78115, -0.13578, 0.13799, -0.00208, -0.04671, -0.09276, -0.12501, -0.00041, 0.02473,
48, 0, 0.27746, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.25513, 0.22704, 1.96399, -2.52150, -0.49994, 1.29879, -1.05768,
48, 1, 0.24540, -0.00787, 0.59917, -0.00684, -1.74063, 0.00177, 0.99512, 0.00371, 2.05462, 0.11476, 1.77858, -2.39758, -0.48226, 1.24134, -0.98756,
48, 2, 0.19226, -0.02218, 0.59872, -0.01919, -1.72407, 0.00516, 0.98644, 0.01061, 1.68504, -0.09344, 1.43822, -2.16400, -0.44883, 1.13143, -0.85832,
48, 3, 0.12631, -0.04332, 0.60020, -0.03720, -1.69739, 0.01074, 0.97226, 0.02134, 1.12766, -0.40828, 0.92891, -1.79955, -0.39568, 0.95530, -0.66309,
48, 4, 0.06418, -0.07040, 0.60960, -0.05957, -1.65583, 0.01983, 0.94981, 0.03694, 0.39510, -0.81443, 0.26982, -1.29157, -0.31573, 0.69613, -0.40276,
48, 5, 0.02931, -0.09362, 0.64720, -0.07647, -1.59186, 0.03495, 0.91518, 0.05759, -0.25446, -1.10552, -0.28910, -0.76228, -0.20426, 0.38228, -0.14629,
48, 6, 0.01690, -0.09384, 0.73966, -0.07104, -1.50235, 0.05582, 0.87107, 0.07953, -0.28337, -0.83969, -0.26422, -0.52440, -0.08018, 0.13842, -0.04036,
48, 7, 0.01427, -0.08319, 0.86756, -0.05729, -1.38218, 0.07550, 0.82927, 0.10113, -0.01413, -0.25059, 0.01870, -0.40254, 0.03293, -0.07845, -0.00541,
48, 8, 0.02499, -0.07957, 0.98030, -0.05289, -1.25428, 0.08725, 0.80503, 0.11942, 0.06331, 0.15393, 0.11960, -0.19852, 0.11063, -0.30934, 0.05127,
48, 9, 0.01790, -0.07817, 1.03035, -0.04618, -1.15446, 0.05991, 0.87428, 0.17087, 0.04950, 0.21153, 0.08389, -0.08747, 0.13561, -0.28210, 0.14822,
51, 0, 0.12944, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 1.61310, 0.16924, 1.37856, -1.66296, 0.44885, 1.12130, 0.29720,
51, 1, 0.11327, -0.01328, 0.59897, -0.01126, -1.73563, -0.00394, 0.99022, -0.00291, 1.34970, -0.01155, 1.12330, -1.47703, 0.43105, 1.02162, 0.36820,
51, 2, 0.09415, -0.03505, 0.60018, -0.02924, -1.71186, -0.01142, 0.97338, -0.00971, 0.92466, -0.29979, 0.71112, -1.16654, 0.39263, 0.85354, 0.47132,
51, 3, 0.08102, -0.06117, 0.60762, -0.04966, -1.68046, -0.02257, 0.95003, -0.02243, 0.43800, -0.61628, 0.23765, -0.79334, 0.32729, 0.64536, 0.56469,
51, 4, 0.07332, -0.08581, 0.62560, -0.06667, -1.64577, -0.03661, 0.92247, -0.04242, 0.03394, -0.84493, -0.16105, -0.45894, 0.23428, 0.44295, 0.59972,
51, 5, 0.06307, -0.10476, 0.65657, -0.07580, -1.61132, -0.05213, 0.89301, -0.06980, -0.17628, -0.89331, -0.38286, -0.24706, 0.11852, 0.28270, 0.54740,
51, 6, 0.04629, -0.11692, 0.70150, -0.07469, -1.57792, -0.06720, 0.86279, -0.10417, -0.14793, -0.72055, -0.38947, -0.19016, -0.01205, 0.17669, 0.40347,
51, 7, 0.02906, -0.12600, 0.75885, -0.06326, -1.54237, -0.07819, 0.83189, -0.14414, 0.05998, -0.37129, -0.23112, -0.24331, -0.13717, 0.10413, 0.20071,
51, 8, 0.01898, -0.14278, 0.81911, -0.04546, -1.49781, -0.07857, 0.80154, -0.18492, 0.20999, -0.04922, -0.09442, -0.24801, -0.20616, 0.00415, 0.03860,
51, 9, 0.01328, -0.17297, 0.86931, -0.02353, -1.44435, -0.06370, 0.78000, -0.22118, 0.14256, 0.08027, -0.08149, -0.11628, -0.17386, -0.13740, -0.01001,
51, 10, 0.00882, -0.20716, 0.90361, 0.00525, -1.39424, -0.03755, 0.78302, -0.25332, 0.02194, 0.10906, -0.05343, 0.01852, -0.06425, -0.22514, 0.00032,
51, 11, 0.00409, -0.23453, 0.91388, 0.03316, -1.36007, -0.01426, 0.82685, -0.28288, -0.02584, 0.09717, 0.02761, 0.04818, 0.03535, -0.16674, -0.00930,
32, 0, 0.26256, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.45171, 0.23416, 2.13097, -2.58442, -0.41414, 1.31425, -0.98082,
32, 1, 0.22749, -0.00942, 0.59909, -0.00817, -1.73948, 0.00161, 0.99458, 0.00377, 2.21431, 0.10675, 1.91036, -2.44686, -0.39673, 1.24992, -0.90002,
32, 2, 0.17005, -0.02677, 0.59868, -0.02308, -1.72040, 0.00473, 0.98471, 0.01081, 1.77104, -0.13297, 1.50022, -2.18265, -0.36372, 1.12457, -0.74977,
32, 3, 0.10170, -0.05279, 0.60111, -0.04508, -1.68873, 0.01000, 0.96811, 0.02175, 1.09293, -0.50101, 0.87812, -1.76025, -0.31099, 0.91846, -0.52116,
32, 4, 0.04640, -0.08553, 0.61632, -0.07144, -1.63726, 0.01896, 0.94081, 0.03715, 0.22449, -0.95678, 0.09561, -1.17334, -0.23277, 0.61219, -0.22698,
32, 5, 0.02589, -0.10802, 0.67180, -0.08532, -1.56014, 0.03339, 0.90071, 0.05377, -0.35700, -1.14092, -0.39717, -0.66557, -0.13737, 0.28415, -0.00612,
32, 6, 0.01769, -0.10644, 0.77787, -0.07507, -1.46171, 0.05083, 0.85668, 0.06641, -0.23960, -0.72694, -0.24755, -0.49552, -0.04917, 0.05829, 0.02823,
32, 7, 0.01796, -0.10072, 0.90225, -0.06041, -1.34026, 0.06646, 0.82059, 0.07647, 0.02729, -0.14764, 0.02256, -0.37534, 0.02800, -0.15094, 0.02266,
32, 8, 0.03051, -0.10237, 1.00808, -0.05322, -1.21643, 0.07674, 0.80144, 0.08437, 0.09522, 0.23012, 0.11445, -0.18646, 0.08640, -0.36558, 0.04876,
32, 9, 0.01742, -0.10565, 1.04284, -0.04276, -1.12568, 0.04194, 0.89047, 0.13468, 0.04526, 0.20219, 0.04209, -0.09344, 0.09234, -0.27747, 0.13936,
32, 10, 0.00724, -0.10912, 1.05503, -0.03013, -1.04436, -0.00392, 1.01540, 0.17273, 0.03300, 0.00052, -0.06191, -0.00635, 0.01080, -0.08463, 0.17537,
20, 0, 0.18313, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, -0.72556, 0.10082, -0.64463, -0.92421, 0.55173, 0.95270, 0.85104,
20, 1, 0.17162, 0.00228, 0.59954, 0.00203, -1.74652, -0.00178, 0.99661, -0.00274, -0.66471, 0.06111, -0.59137, -0.87648, 0.53643, 0.92656, 0.82089,
20, 2, 0.15225, 0.00617, 0.59939, 0.00548, -1.74147, -0.00506, 0.99103, -0.00772, -0.55896, -0.00770, -0.49925, -0.79269, 0.50853, 0.87983, 0.76753,
20, 3, 0.12667, 0.01137, 0.59982, 0.01013, -1.73417, -0.01006, 0.98248, -0.01521, -0.41215, -0.10236, -0.37246, -0.67465, 0.46663, 0.81197, 0.69111,
20, 4, 0.09746, 0.01728, 0.60180, 0.01547, -1.72457, -0.01714, 0.97025, -0.02564, -0.23328, -0.21520, -0.22027, -0.52736, 0.40856, 0.72298, 0.59269,
20, 5, 0.06822, 0.02263, 0.60722, 0.02052, -1.71274, -0.02681, 0.95320, -0.03963, -0.04377, -0.32776, -0.06387, -0.36422, 0.33180, 0.61540, 0.47644,
20, 6, 0.04321, 0.02486, 0.61959, 0.02344, -1.69906, -0.03957, 0.92950, -0.05804, 0.11105, -0.40054, 0.05361, -0.21497, 0.23494, 0.49772, 0.35322,
20, 7, 0.02553, 0.02011, 0.64398, 0.02210, -1.68407, -0.05521, 0.89647, -0.08184, 0.16510, -0.37326, 0.07226, -0.12265, 0.12206, 0.38361, 0.24067,
20, 8, 0.01404, 0.00651, 0.68318, 0.01777, -1.66705, -0.07057, 0.85073, -0.11182, 0.10602, -0.22550, -0.01078, -0.08901, 0.00883, 0.26835, 0.14454,
56, 0, 0.41496, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.74713, 0.09467, 2.39896, -1.10857, -0.80834, 0.97502, -1.54888,
56, 1, 0.39092, -0.00591, 0.59964, -0.00373, -1.74738, 0.00101, 0.99781, 0.00341, 2.62668, 0.07125, 2.28947, -1.08371, -0.79311, 0.96103, -1.50108,
56, 2, 0.35311, -0.01562, 0.59946, -0.00970, -1.74414, 0.00265, 0.99472, 0.00910, 2.42895, 0.03216, 2.11002, -1.04177, -0.76755, 0.93720, -1.42224,
56, 3, 0.30336, -0.02916, 0.59930, -0.01794, -1.73955, 0.00506, 0.99014, 0.01718, 2.15095, -0.02421, 1.85833, -0.98018, -0.73047, 0.90181, -1.31058,
56, 4, 0.24383, -0.04673, 0.59933, -0.02862, -1.73337, 0.00850, 0.98366, 0.02798, 1.78493, -0.10082, 1.52815, -0.89426, -0.67939, 0.85172, -1.16201,
56, 5, 0.17844, -0.06838, 0.59996, -0.04171, -1.72523, 0.01338, 0.97459, 0.04196, 1.32512, -0.20037, 1.11557, -0.77841, -0.61071, 0.78256, -0.97240,
56, 6, 0.11339, -0.09376, 0.60228, -0.05678, -1.71443, 0.02048, 0.96167, 0.05987, 0.77390, -0.32307, 0.62529, -0.62687, -0.51875, 0.68824, -0.73890,
56, 7, 0.05827, -0.12052, 0.60948, -0.07144, -1.69961, 0.03135, 0.94232, 0.08286, 0.17643, -0.45409, 0.10353, -0.44164, -0.39530, 0.56253, -0.47007,
56, 8, 0.02373, -0.13876, 0.63146, -0.07657, -1.67814, 0.04874, 0.91075, 0.11222, -0.25428, -0.51355, -0.24671, -0.26568, -0.23479, 0.41049, -0.22442,
56, 9, 0.00796, -0.13057, 0.68936, -0.05894, -1.64294, 0.07360, 0.85550, 0.14954, -0.15031, -0.32603, -0.09052, -0.17812, -0.05290, 0.24626, -0.10462,
18, 0, 0.15322, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.49799, -0.02176, 2.13705, 0.29240, -0.10295, 0.66661, -0.53658,
18, 1, 0.13098, -0.01851, 0.59993, -0.01426, -1.75177, 0.00009, 0.99469, 0.00407, 2.16071, -0.01461, 1.82728, 0.25811, -0.07215, 0.66655, -0.39816,
18, 2, 0.10486, -0.05030, 0.59999, -0.03836, -1.75628, -0.00007, 0.98478, 0.01010, 1.58496, -0.01072, 1.29784, 0.21049, -0.02036, 0.65901, -0.16540,
18, 3, 0.09182, -0.09059, 0.59981, -0.06765, -1.76300, -0.00115, 0.96893, 0.01548, 0.87192, -0.01898, 0.64091, 0.16959, 0.04167, 0.63561, 0.11441,
18, 4, 0.09621, -0.13032, 0.59942, -0.09382, -1.77177, -0.00394, 0.94784, 0.01709, 0.20845, -0.03849, 0.02788, 0.14905, 0.09486, 0.59545, 0.36072,
18, 5, 0.10534, -0.16276, 0.59887, -0.11099, -1.78234, -0.00879, 0.92338, 0.01364, -0.27147, -0.05897, -0.41778, 0.14463, 0.12528, 0.54600, 0.52006,
18, 6, 0.10548, -0.18539, 0.59821, -0.11695, -1.79458, -0.01570, 0.89684, 0.00523, -0.52041, -0.07164, -0.65185, 0.14579, 0.12582, 0.49384, 0.57601,
18, 7, 0.09067, -0.19755, 0.59752, -0.11093, -1.80843, -0.02451, 0.86879, -0.00778, -0.52636, -0.07231, -0.66210, 0.14425, 0.09126, 0.44158, 0.52559,
18, 8, 0.06495, -0.20005, 0.59699, -0.09309, -1.82386, -0.03471, 0.83916, -0.02482, -0.30257, -0.06122, -0.45843, 0.13563, 0.01972, 0.38824, 0.37553,
18, 9, 0.04110, -0.19751, 0.59684, -0.06637, -1.84100, -0.04473, 0.80701, -0.04401, 0.06458, -0.04330, -0.11629, 0.11902, -0.07433, 0.33066, 0.16523,
18, 10, 0.02789, -0.20159, 0.59711, -0.03986, -1.85992, -0.05127, 0.77135, -0.06038, 0.34336, -0.02651, 0.15569, 0.09463, -0.13981, 0.26851, 0.00180,
18, 11, 0.01843, -0.22233, 0.59766, -0.02277, -1.88051, -0.05124, 0.73120, -0.07050, 0.32570, -0.01643, 0.16696, 0.06629, -0.12431, 0.20200, -0.01890,
18, 12, 0.01004, -0.25640, 0.59867, -0.01062, -1.90315, -0.04583, 0.68485, -0.07849, 0.10732, -0.01325, 0.00344, 0.04214, -0.04584, 0.12434, 0.05595,
35, 0, 1.68912, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 5.65429, -0.08861, 4.93692, -0.33683, -1.64079, 0.70380, -3.15796,
35, 1, 1.55901, -0.01652, 0.60004, -0.01299, -1.74866, 0.00413, 0.99770, 0.00936, 5.35698, -0.08000, 4.66882, -0.35862, -1.62211, 0.71282, -3.06097,
35, 2, 1.35346, -0.04369, 0.60032, -0.03417, -1.74758, 0.01113, 0.99424, 0.02508, 4.85386, -0.07149, 4.21568, -0.38641, -1.58439, 0.72293, -2.89016,
35, 3, 1.10233, -0.07921, 0.60043, -0.06152, -1.74630, 0.02066, 0.98922, 0.04621, 4.17150, -0.07028, 3.60225, -0.40894, -1.52207, 0.72745, -2.64658,
35, 4, 0.83824, -0.12047, 0.60020, -0.09276, -1.74512, 0.03230, 0.98262, 0.07168, 3.34752, -0.08289, 2.86344, -0.41694, -1.43094, 0.72020, -2.33631,
35, 5, 0.59172, -0.16466, 0.59950, -0.12541, -1.74438, 0.04551, 0.97446, 0.10026, 2.43376, -0.11307, 2.04690, -0.40576, -1.31047, 0.69734, -1.97373,
35, 6, 0.38584, -0.20894, 0.59826, -0.15698, -1.74445, 0.05968, 0.96482, 0.13067, 1.49327, -0.16035, 1.21005, -0.37647, -1.16474, 0.65849, -1.58150,
35, 7, 0.22913, -0.25129, 0.59663, -0.18563, -1.74547, 0.07492, 0.95334, 0.16258, 0.57568, -0.22297, 0.39838, -0.33153, -0.99610, 0.60441, -1.17792,
35, 8, 0.12047, -0.28905, 0.59560, -0.20870, -1.74683, 0.09337, 0.93835, 0.19768, -0.26293, -0.30017, -0.33383, -0.27011, -0.79688, 0.53294, -0.77653,
35, 9, 0.05919, -0.31260, 0.59807, -0.21726, -1.74750, 0.11779, 0.91714, 0.23696, -0.82310, -0.37233, -0.79835, -0.20558, -0.56879, 0.44993, -0.44056,
35, 10, 0.03177, -0.30625, 0.61003, -0.19772, -1.74574, 0.15005, 0.88580, 0.28049, -0.78417, -0.38733, -0.69645, -0.16623, -0.33565, 0.37548, -0.27693,
35, 11, 0.02223, -0.27333, 0.63634, -0.15649, -1.73944, 0.18604, 0.84156, 0.32956, -0.24380, -0.31293, -0.12679, -0.14131, -0.12272, 0.30843, -0.25176,
35, 12, 0.01675, -0.24362, 0.67326, -0.12582, -1.72862, 0.21469, 0.78720, 0.38373, 0.13795, -0.18434, 0.28174, -0.10134, 0.06587, 0.20898, -0.16651,
19, 0, 0.35612, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.06851, 0.08384, 1.81268, -0.91622, -0.80305, 0.93707, -1.42026,
19, 1, 0.34138, -0.00387, 0.59968, -0.00198, -1.74803, 0.00072, 0.99821, 0.00266, 1.99342, 0.06709, 1.74507, -0.89686, -0.79110, 0.92631, -1.38840,
19, 2, 0.31621, -0.01063, 0.59955, -0.00543, -1.74571, 0.00203, 0.99562, 0.00737, 1.86144, 0.03729, 1.62640, -0.86214, -0.76970, 0.90687, -1.33207,
19, 3, 0.28173, -0.02022, 0.59944, -0.01033, -1.74235, 0.00404, 0.99172, 0.01422, 1.67214, -0.00610, 1.45663, -0.81098, -0.73808, 0.87785, -1.25058,
19, 4, 0.23956, -0.03258, 0.59948, -0.01664, -1.73789, 0.00690, 0.98625, 0.02338, 1.42472, -0.06375, 1.23555, -0.74174, -0.69494, 0.83785, -1.14274,
19, 5, 0.19200, -0.04756, 0.59993, -0.02423, -1.73223, 0.01087, 0.97880, 0.03511, 1.11963, -0.13600, 0.96443, -0.65265, -0.63827, 0.78494, -1.00726,
19, 6, 0.14234, -0.06473, 0.60134, -0.03271, -1.72518, 0.01636, 0.96870, 0.04982, 0.76219, -0.22150, 0.64944, -0.54263, -0.56527, 0.71681, -0.84386,
19, 7, 0.09521, -0.08295, 0.60488, -0.04107, -1.71649, 0.02401, 0.95486, 0.06809, 0.37217, -0.31361, 0.31069, -0.41415, -0.47232, 0.63149, -0.65607,
19, 8, 0.05640, -0.09919, 0.61316, -0.04672, -1.70587, 0.03471, 0.93533, 0.09063, 0.00782, -0.39087, 0.00434, -0.28051, -0.35631, 0.53003, -0.45903,
19, 9, 0.03060, -0.10708, 0.63134, -0.04461, -1.69305, 0.04920, 0.90699, 0.11806, -0.20344, -0.40256, -0.15095, -0.17570, -0.21968, 0.42098, -0.29003,
19, 10, 0.01621, -0.10079, 0.66570, -0.03186, -1.67668, 0.06606, 0.86524, 0.15151, -0.16084, -0.29540, -0.06746, -0.12407, -0.07466, 0.30782, -0.17809,
19, 11, 0.00680, -0.08512, 0.71589, -0.02046, -1.65371, 0.07734, 0.80611, 0.19211, -0.03843, -0.11015, 0.07362, -0.06774, 0.04923, 0.15550, -0.07872,
58, 0, 0.14817, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 2.14060, 0.08878, 1.85462, -0.72641, -0.17935, 0.91290, -0.61824,
58, 1, 0.11773, -0.01626, 0.59934, -0.01257, -1.74422, 0.00072, 0.99278, 0.00483, 1.81072, 0.01539, 1.54988, -0.65705, -0.15169, 0.86465, -0.49108,
58, 2, 0.07496, -0.04599, 0.59958, -0.03526, -1.73425, 0.00198, 0.97839, 0.01301, 1.20588, -0.12456, 0.99238, -0.51607, -0.10151, 0.76627, -0.26113,
58, 3, 0.04233, -0.08637, 0.60437, -0.06451, -1.71872, 0.00344, 0.95234, 0.02194, 0.39742, -0.31513, 0.25068, -0.29728, -0.03597, 0.60657, 0.03646,
58, 4, 0.03170, -0.12035, 0.62142, -0.08352, -1.70132, 0.00352, 0.91353, 0.02386, -0.20788, -0.43117, -0.29894, -0.09372, 0.00812, 0.42676, 0.23860,
58, 5, 0.02057, -0.13367, 0.65366, -0.07865, -1.68744, 0.00120, 0.86640, 0.01414, -0.26909, -0.35290, -0.34885, -0.01831, -0.00215, 0.28894, 0.22258,
58, 6, 0.00633, -0.13546, 0.70216, -0.05391, -1.67492, 0.00031, 0.80519, -0.00658, 0.05755, -0.10622, -0.04090, -0.03573, -0.04847, 0.16620, 0.05637,
25, 0, 2.65225, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, -5.91811, -0.31717, -5.16445, 0.73835, 2.03089, 0.34870, 3.68979,
25, 1, 2.48766, 0.01757, 0.60067, 0.01390, -1.75175, -0.00535, 0.99868, -0.01107, -5.66862, -0.27541, -4.94421, 0.68530, 2.02804, 0.37645, 3.62161,
25, 2, 2.21958, 0.04679, 0.60186, 0.03690, -1.75586, -0.01457, 0.99681, -0.02992, -5.23533, -0.21014, -4.56170, 0.60314, 2.01315, 0.41941, 3.49173,
25, 3, 1.87780, 0.08555, 0.60296, 0.06718, -1.76163, -0.02735, 0.99384, -0.05568, -4.62684, -0.13150, -4.02454, 0.50482, 1.97345, 0.47002, 3.28811,
25, 4, 1.49859, 0.13140, 0.60352, 0.10260, -1.76901, -0.04332, 0.98954, -0.08736, -3.86077, -0.05100, -3.34843, 0.40321, 1.89626, 0.51974, 3.00208,
25, 5, 1.12136, 0.18158, 0.60312, 0.14079, -1.77802, -0.06191, 0.98373, -0.12370, -2.97066, 0.02004, -2.56331, 0.30894, 1.77282, 0.56030, 2.63477,
25, 6, 0.78247, 0.23317, 0.60142, 0.17920, -1.78871, -0.08245, 0.97625, -0.16332, -2.00712, 0.07275, -1.71426, 0.22871, 1.60145, 0.58542, 2.20058,
25, 7, 0.50846, 0.28328, 0.59817, 0.21531, -1.80112, -0.10411, 0.96704, -0.20469, -1.03319, 0.10264, -0.85722, 0.16458, 1.38874, 0.59219, 1.72645,
25, 8, 0.31110, 0.32925, 0.59320, 0.24682, -1.81531, -0.12607, 0.95606, -0.24640, -0.11444, 0.11008, -0.05030, 0.11466, 1.14773, 0.58159, 1.24631,
25, 9, 0.18504, 0.36814, 0.58631, 0.27110, -1.83144, -0.14919, 0.94237, -0.28878, 0.68715, 0.09390, 0.64923, 0.07737, 0.88537, 0.55550, 0.78927,
25, 10, 0.11825, 0.39352, 0.57743, 0.28248, -1.84952, -0.17438, 0.92448, -0.33152, 1.25236, 0.05477, 1.13000, 0.04765, 0.61812, 0.51932, 0.40979,
25, 11, 0.08765, 0.39788, 0.56707, 0.27452, -1.86915, -0.20079, 0.90131, -0.37265, 1.44162, 0.00078, 1.26239, 0.01695, 0.38080, 0.48471, 0.17800,
25, 12, 0.07074, 0.37882, 0.55638, 0.24585, -1.88943, -0.22631, 0.87241, -0.41061, 1.21113, -0.06053, 1.00586, -0.01133, 0.20584, 0.45966, 0.12348,
25, 13, 0.06274, 0.34199, 0.54700, 0.20266, -1.90925, -0.24885, 0.83783, -0.44595, 0.66738, -0.12631, 0.46045, -0.01868, 0.10196, 0.43886, 0.20602,
25, 14, 0.06576, 0.29969, 0.54055, 0.15699, -1.92784, -0.26660, 0.79913, -0.48023, 0.03997, -0.18737, -0.15664, 0.00214, 0.05108, 0.41059, 0.33271,
25, 15, 0.07312, 0.26245, 0.53779, 0.11880, -1.94491, -0.27879, 0.75903, -0.51408, -0.47781, -0.22970, -0.66216, 0.03438, 0.02590, 0.36995, 0.42728,
25, 16, 0.07405, 0.23562, 0.53885, 0.09287, -1.96044, -0.28557, 0.71926, -0.54796, -0.79083, -0.24381, -0.96590, 0.05535, 0.00159, 0.31667, 0.45170,
25, 17, 0.06183, 0.22210, 0.54381, 0.08206, -1.97438, -0.28663, 0.68066, -0.58195, -0.85080, -0.22454, -1.02055, 0.04726, -0.04015, 0.25052, 0.38761,
25, 18, 0.03759, 0.22442, 0.55303, 0.08980, -1.98642, -0.28066, 0.64322, -0.61601, -0.61155, -0.17054, -0.77818, 0.00191, -0.11387, 0.16795, 0.21956,
25, 19, 0.01513, 0.24054, 0.56760, 0.11780, -1.99443, -0.26153, 0.60640, -0.64701, -0.11248, -0.09186, -0.26217, -0.05791, -0.19063, 0.06359, -0.01439,
