a,b,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
52, 0, 0.10891, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, -0.33659, 0.77203, -0.29866, -0.81214, 0.24415, 0.82661, 0.37938,
52, 1, 0.08452, 0.00378, 0.59110, 0.00335, -1.74040, -0.00276, 0.99036, -0.00429, -0.28360, 0.65943, -0.25300, -0.69885, 0.21174, 0.72100, 0.33000,
52, 2, 0.04687, 0.01107, 0.57400, 0.00986, -1.72273, -0.00830, 0.97166, -0.01289, -0.17876, 0.43341, -0.16289, -0.47193, 0.14736, 0.50882, 0.23223,
52, 3, 0.01662, 0.02147, 0.54803, 0.01945, -1.69503, -0.01743, 0.94026, -0.02732, -0.01535, 0.07019, -0.02368, -0.10850, 0.04481, 0.16700, 0.07935,
52, 4, 0.01579, 0.02461, 0.53540, 0.02390, -1.67798, -0.02485, 0.91285, -0.04060, 0.08699, -0.17218, 0.05952, 0.13379, -0.02764, -0.06385, -0.01883,
52, 5, 0.01392, 0.01769, 0.54491, 0.02095, -1.68147, -0.02669, 0.90126, -0.04766, 0.07729, -0.16037, 0.04536, 0.12347, -0.03371, -0.05790, -0.01433,
52, 6, 0.01029, 0.00611, 0.56592, 0.01501, -1.69411, -0.02459, 0.89457, -0.05372, 0.02196, -0.03627, -0.00549, 0.00210, -0.00767, 0.05164, 0.03181,
52, 7, 0.00865, -0.00121, 0.58378, 0.00833, -1.70099, -0.01952, 0.87910, -0.06623, 0.00150, 0.01340, -0.02177, -0.04439, 0.00362, 0.08935, 0.04551,
52, 8, 0.00634, -0.00567, 0.59902, 0.00131, -1.70228, -0.01235, 0.85494, -0.08457, 0.01060, -0.00791, -0.00998, -0.01931, 0.00008, 0.05864, 0.03139,
52, 9, 0.00418, -0.01107, 0.61900, -0.00819, -1.70434, -0.00245, 0.82680, -0.10696, 0.01481, -0.02066, -0.00218, -0.00170, -0.00125, 0.03385, 0.02060,
52, 10, 0.00215, -0.02231, 0.64618, -0.01612, -1.70805, 0.00660, 0.79333, -0.13217, 0.01139, -0.01526, -0.00180, -0.00071, -0.00110, 0.02313, 0.01479,
52, 11, 0.00042, -0.04594, 0.68480, -0.01814, -1.71276, 0.01310, 0.74655, -0.16395, 0.00593, -0.00684, -0.00100, 0.00037, -0.00079, 0.00917, 0.00674,
38, 0, 0.33095, 0.00000, 0.59978, -0.00000, -1.74935, -0.00000, 0.99963, 0.00000, 1.40128, 0.74456, 1.23763, -0.73201, -0.84031, 0.79127, -1.34929,
38, 1, 0.31782, -0.00306, 0.59851, -0.00132, -1.74818, 0.00092, 0.99830, 0.00275, 1.37194, 0.73022, 1.21165, -0.71694, -0.82274, 0.77789, -1.32166,
38, 2, 0.29475, -0.00855, 0.59618, -0.00376, -1.74609, 0.00263, 0.99588, 0.00770, 1.31861, 0.70401, 1.16449, -0.68943, -0.79086, 0.75340, -1.27143,
38, 3, 0.26185, -0.01668, 0.59265, -0.00755, -1.74300, 0.00526, 0.99220, 0.01503, 1.23821, 0.66409, 1.09349, -0.64772, -0.74295, 0.71605, -1.19571,
